x1,y1,x2,y2,type
162,38,295,162,sedan
267,67,412,202,sedan
124,78,270,222,sedan
159,32,299,152,sedan
117,30,253,150,sedan
133,44,278,179,sedan
129,82,301,245,sedan
250,80,394,216,sedan
141,13,275,154,suv
190,103,350,247,sedan
190,103,350,247,sedan
140,39,295,183,sedan
192,58,326,194,sedan
192,57,327,192,sedan
118,46,254,176,sedan
118,44,253,176,sedan
219,72,363,238,sedan
204,101,346,263,sedan
207,100,347,262,sedan
185,56,326,194,sedan
116,51,261,192,sedan
195,76,342,214,sedan
153,13,285,134,sedan
154,13,286,135,sedan
127,89,279,240,sedan
39,91,198,256,sedan
248,61,416,217,sedan
136,73,302,227,sedan
209,60,354,204,sedan
208,60,354,203,sedan
131,88,293,241,sedan
131,88,293,242,sedan
155,3,300,156,suv
154,79,323,256,sedan
265,75,416,235,sedan
264,75,416,233,sedan
173,64,319,207,sedan
194,50,326,175,sedan
192,49,326,174,sedan
200,26,335,152,sedan
146,50,296,201,sedan
213,62,361,197,sedan
222,75,380,230,sedan
245,83,395,229,sedan
192,71,354,229,sedan
218,62,370,191,sedan
199,94,336,246,sedan
196,52,332,179,sedan
149,37,284,171,sedan
148,36,284,170,sedan
139,28,286,171,sedan
218,63,369,202,sedan
157,96,335,269,sedan
237,64,381,202,sedan
183,62,316,201,sedan
243,81,406,250,sedan
44,84,201,246,sedan
204,53,338,186,sedan
222,88,368,240,sedan
217,90,362,242,sedan
202,78,365,244,sedan
258,86,413,254,sedan
202,44,349,197,sedan
222,94,382,263,sedan
175,66,341,234,sedan
209,62,357,202,sedan
235,69,392,232,sedan
235,71,389,232,sedan
225,92,381,262,sedan
270,56,410,182,sedan
34,38,176,175,sedan
244,107,416,282,sedan
264,48,411,199,sedan
263,46,410,198,sedan
254,48,405,199,sedan
207,44,361,189,sedan
209,46,361,192,sedan
203,69,359,227,sedan
107,30,250,176,sedan
149,17,287,154,sedan
231,78,384,224,sedan
175,21,307,148,sedan
212,73,351,218,sedan
229,55,379,210,sedan
232,107,409,280,sedan
250,118,416,301,sedan
251,51,400,203,sedan
236,74,387,218,sedan
207,123,375,310,sedan
178,97,353,270,sedan
177,96,353,269,sedan
178,95,351,270,sedan
180,29,311,160,sedan
229,13,367,145,sedan
225,47,361,177,sedan
222,53,361,186,sedan
168,70,331,232,sedan
238,80,392,243,sedan
238,80,392,243,sedan
183,109,350,290,sedan
188,32,321,171,sedan
234,110,408,290,sedan
99,136,267,308,sedan
195,106,375,293,sedan
198,40,326,167,sedan
225,73,376,236,sedan
146,58,275,189,sedan
195,56,324,191,sedan
181,92,338,258,sedan
181,92,339,258,sedan
44,65,188,199,sedan
230,66,363,205,sedan
55,76,195,221,sedan
234,45,386,193,sedan
131,117,313,301,sedan
185,60,323,191,sedan
268,96,416,270,sedan
175,35,316,170,sedan
222,85,377,242,sedan
123,41,270,186,sedan
221,85,378,231,sedan
184,65,322,193,sedan
142,17,267,137,sedan
235,63,382,207,sedan
175,54,332,206,sedan
135,76,283,215,sedan
233,73,390,238,sedan
231,73,390,236,sedan
142,51,300,215,sedan
167,71,300,207,sedan
38,82,188,232,sedan
38,82,188,230,sedan
38,82,188,230,sedan
141,39,275,164,sedan
139,39,274,164,sedan
140,39,275,164,sedan
226,19,374,154,sedan
175,25,301,148,sedan
128,71,280,225,sedan
161,69,309,217,sedan
162,69,309,220,sedan
162,34,296,166,sedan
164,33,296,164,sedan
209,11,346,148,sedan
271,100,411,266,sedan
235,86,387,235,sedan
236,87,388,235,sedan
247,49,401,198,sedan
49,66,188,197,sedan
209,72,361,210,sedan
252,8,390,132,sedan
197,71,348,211,sedan
176,60,322,202,sedan
113,35,242,151,sedan
214,45,356,170,sedan
173,34,307,162,sedan
172,33,307,159,sedan
171,33,308,160,sedan
132,41,284,182,sedan
182,30,315,166,sedan
192,57,329,180,sedan
188,40,347,201,microbus
184,33,346,200,microbus
202,15,343,146,sedan
159,39,320,189,sedan
213,84,381,255,sedan
216,48,351,174,sedan
241,65,386,193,sedan
162,27,294,143,sedan
162,27,295,144,sedan
182,68,328,202,sedan
136,76,306,237,sedan
135,69,301,232,sedan
157,84,327,254,sedan
200,60,347,203,sedan
218,91,381,257,sedan
192,86,345,232,sedan
235,85,401,247,sedan
154,84,331,252,sedan
146,70,314,231,sedan
144,53,287,189,sedan
145,54,286,191,sedan
201,105,379,292,sedan
178,49,323,190,sedan
159,53,310,198,sedan
243,68,387,196,sedan
244,41,386,186,sedan
199,67,346,213,sedan
259,95,410,247,sedan
220,77,361,207,sedan
161,62,304,211,sedan
143,67,289,207,sedan
142,66,289,204,sedan
159,76,307,215,sedan
213,43,346,174,sedan
163,25,305,159,sedan
167,49,307,180,sedan
119,68,294,238,sedan
198,35,328,160,sedan
199,34,329,161,sedan
155,55,294,185,sedan
192,26,333,155,sedan
150,22,279,144,sedan
150,21,279,141,sedan
136,28,268,159,sedan
202,83,342,217,sedan
268,93,416,242,sedan
268,92,416,243,sedan
125,44,263,175,sedan
213,60,370,211,sedan
139,66,299,224,sedan
214,59,354,193,sedan
139,46,284,186,sedan
170,55,321,201,sedan
170,55,322,197,sedan
160,25,293,156,sedan
234,45,387,188,sedan
229,62,371,200,sedan
234,91,408,261,sedan
245,77,396,235,sedan
219,1,356,126,sedan
212,37,350,161,sedan
155,44,303,187,sedan
187,49,345,200,sedan
250,129,416,299,sedan
120,69,264,202,sedan
188,51,331,186,sedan
189,51,330,185,sedan
108,50,261,199,sedan
144,70,296,226,sedan
146,51,301,201,sedan
217,56,368,195,sedan
188,44,329,166,sedan
209,5,370,172,suv
250,79,390,216,sedan
163,53,292,189,sedan
160,56,302,192,sedan
174,69,327,213,sedan
230,56,366,179,sedan
229,92,385,243,sedan
128,66,290,222,sedan
88,25,219,144,sedan
86,26,220,144,sedan
188,69,330,213,sedan
122,35,277,189,sedan
125,35,278,189,sedan
248,86,408,230,sedan
182,33,321,159,sedan
184,33,321,160,sedan
178,55,315,212,sedan
150,38,284,168,sedan
148,39,284,167,sedan
148,39,284,166,sedan
210,77,377,230,sedan
127,63,290,218,sedan
234,24,370,157,sedan
180,73,348,237,sedan
133,58,283,200,sedan
135,60,284,197,sedan
220,58,361,184,sedan
197,60,343,204,sedan
196,60,343,202,sedan
221,67,365,200,sedan
253,51,404,197,sedan
254,51,403,200,sedan
139,44,277,175,sedan
157,52,313,204,sedan
104,34,237,153,sedan
238,71,384,211,sedan
222,60,384,214,sedan
74,36,217,175,sedan
258,53,392,179,sedan
224,14,367,157,sedan
270,58,412,206,sedan
131,87,318,297,suv
135,89,318,302,suv
169,56,330,208,sedan
146,63,305,213,sedan
248,85,406,238,sedan
149,82,315,252,suv
155,63,303,201,sedan
196,112,359,273,sedan
196,109,360,274,sedan
216,62,363,195,sedan
207,75,352,215,sedan
47,75,202,217,sedan
189,57,334,185,sedan
167,54,316,193,sedan
216,96,369,247,sedan
215,96,370,246,sedan
230,58,396,213,sedan
210,73,363,215,sedan
119,39,260,173,sedan
195,80,353,229,sedan
195,82,353,229,sedan
175,43,310,172,sedan
173,42,310,172,sedan
173,44,310,172,sedan
157,67,300,199,sedan
194,28,328,152,sedan
157,60,300,207,sedan
125,66,271,197,sedan
236,35,376,171,sedan
254,101,409,257,sedan
173,48,314,186,sedan
231,86,396,242,sedan
191,65,339,214,sedan
190,64,338,216,sedan
190,64,338,214,sedan
182,87,344,247,sedan
241,45,367,161,sedan
222,59,354,182,sedan
158,38,293,159,sedan
158,35,293,157,sedan
205,64,347,195,sedan
259,115,410,274,sedan
274,96,415,246,sedan
164,46,299,170,sedan
198,23,318,132,sedan
109,121,259,288,sedan
108,125,259,285,sedan
128,65,264,196,sedan
129,64,264,196,sedan
83,48,224,181,sedan
187,69,331,200,sedan
256,91,400,241,sedan
146,33,271,155,sedan
186,44,315,170,sedan
240,68,377,198,sedan
173,70,327,234,sedan
238,19,381,154,sedan
179,75,327,223,sedan
156,66,294,207,sedan
221,92,381,252,sedan
220,113,390,270,sedan
41,79,191,216,sedan
40,80,191,219,sedan
220,78,368,220,sedan
221,79,368,221,sedan
194,62,353,213,sedan
155,46,297,176,sedan
202,47,342,179,sedan
135,80,289,222,sedan
134,79,289,223,sedan
204,88,364,254,sedan
205,89,364,256,sedan
180,58,332,199,sedan
181,60,332,200,sedan
48,81,195,216,sedan
143,59,281,188,sedan
173,62,323,200,sedan
174,62,323,197,sedan
231,56,360,177,sedan
238,75,391,231,sedan
195,75,338,211,sedan
160,35,296,162,sedan
220,92,394,263,sedan
252,92,406,245,sedan
83,101,238,252,sedan
217,111,367,263,sedan
221,58,360,192,sedan
120,57,297,249,microbus
242,64,379,190,sedan
161,44,297,172,sedan
172,39,306,168,sedan
166,33,289,147,sedan
182,54,325,181,sedan
217,76,359,215,sedan
216,76,360,215,sedan
146,45,275,173,sedan
150,62,284,198,sedan
155,47,285,176,sedan
210,91,369,256,sedan
254,90,400,235,sedan
254,89,399,237,sedan
255,90,401,234,sedan
201,56,336,184,sedan
182,64,325,197,sedan
203,16,338,144,sedan
196,46,335,184,sedan
133,73,281,215,sedan
242,41,414,227,microbus
181,58,321,193,sedan
181,61,321,193,sedan
213,91,357,236,sedan
196,76,337,209,sedan
248,63,396,198,sedan
164,103,327,274,sedan
160,72,317,228,sedan
160,73,317,229,sedan
144,64,291,197,sedan
178,69,311,209,sedan
225,109,372,260,sedan
186,34,312,152,sedan
211,23,327,166,minivan
200,73,346,211,sedan
199,73,346,211,sedan
200,73,346,211,sedan
119,24,253,145,sedan
117,24,253,146,sedan
211,21,368,202,suv
235,60,400,213,sedan
208,60,344,199,sedan
167,15,292,154,sedan
276,66,416,197,sedan
224,89,381,247,sedan
158,85,313,238,sedan
159,84,312,234,sedan
157,84,313,236,sedan
186,69,332,212,sedan
185,69,331,211,sedan
77,61,216,192,sedan
239,69,383,204,sedan
193,88,344,235,sedan
271,75,416,247,microbus
236,80,373,218,sedan
92,60,239,192,sedan
190,76,333,212,sedan
200,90,361,242,sedan
223,42,368,179,sedan
177,51,323,201,sedan
178,49,324,198,sedan
102,21,264,195,microbus
120,109,277,277,sedan
120,111,277,278,sedan
162,37,291,156,sedan
150,37,275,154,sedan
150,37,273,152,sedan
208,81,381,242,sedan
165,57,305,191,sedan
163,32,295,154,sedan
163,30,296,157,sedan
127,80,261,227,sedan
231,79,378,211,sedan
242,72,379,209,sedan
240,75,379,207,sedan
186,73,329,202,sedan
166,57,314,195,sedan
172,89,329,253,sedan
171,90,328,254,sedan
207,61,345,203,sedan
237,78,392,219,sedan
184,48,319,178,sedan
198,32,330,154,sedan
204,48,346,197,sedan
203,48,346,198,sedan
229,90,389,245,sedan
227,94,387,247,sedan
226,97,375,250,sedan
226,96,373,248,sedan
239,96,399,257,sedan
177,30,304,152,sedan
206,98,356,256,sedan
273,89,416,234,sedan
191,55,329,182,sedan
191,55,331,187,sedan
191,53,331,186,sedan
205,78,350,222,sedan
234,69,389,223,sedan
213,80,361,217,sedan
199,43,348,189,sedan
208,39,354,193,sedan
149,70,299,222,sedan
257,84,396,241,sedan
257,84,394,238,sedan
230,82,375,215,sedan
203,53,349,191,sedan
202,53,349,193,sedan
203,54,350,193,sedan
166,73,315,217,sedan
167,73,316,220,sedan
194,47,333,177,sedan
157,19,291,144,sedan
205,97,359,261,sedan
205,98,359,260,sedan
157,96,321,250,sedan
257,48,398,182,sedan
258,83,408,235,sedan
173,73,325,217,sedan
209,50,350,186,sedan
244,72,393,219,sedan
176,59,307,197,sedan
240,72,381,204,sedan
170,52,311,190,sedan
264,82,410,221,sedan
156,28,295,172,sedan
141,15,267,151,sedan
200,64,344,200,sedan
25,109,188,274,sedan
233,60,382,205,sedan
101,39,239,169,sedan
101,39,239,171,sedan
102,37,239,172,sedan
165,53,311,186,sedan
167,53,310,190,sedan
264,74,416,222,sedan
163,27,292,148,sedan
212,57,346,182,sedan
141,23,261,139,sedan
139,23,261,141,sedan
59,86,207,225,sedan
191,65,338,202,sedan
260,55,379,179,sedan
258,59,391,186,sedan
218,91,368,236,sedan
204,85,352,232,sedan
202,86,351,232,sedan
202,66,357,222,sedan
162,54,302,191,sedan
230,52,371,187,sedan
177,33,325,186,suv
237,109,396,267,sedan
238,111,396,271,sedan
249,89,400,235,sedan
207,65,348,195,sedan
195,67,339,191,sedan
225,59,373,234,sedan
192,54,326,170,sedan
215,64,364,200,sedan
217,66,362,200,sedan
132,34,257,163,sedan
157,40,293,168,sedan
225,101,395,268,sedan
203,78,360,234,sedan
182,111,369,296,sedan
149,72,293,207,sedan
154,72,320,229,sedan
142,55,289,185,sedan
191,39,331,168,sedan
222,98,383,267,sedan
198,111,367,287,sedan
198,111,366,287,sedan
126,49,260,177,sedan
198,14,332,134,sedan
199,4,330,133,sedan
190,66,335,210,sedan
159,58,297,190,sedan
236,64,381,195,sedan
137,48,276,177,sedan
139,48,278,179,sedan
225,101,368,254,sedan
225,101,369,255,sedan
224,100,369,256,sedan
150,46,289,177,sedan
260,94,414,245,sedan
203,55,342,180,sedan
255,102,415,255,sedan
179,20,307,141,sedan
119,57,263,189,sedan
116,56,262,189,sedan
229,89,384,246,sedan
223,76,375,224,sedan
138,19,285,172,suv
172,31,299,151,sedan
152,56,295,190,sedan
155,29,288,153,sedan
216,78,367,216,sedan
262,97,416,256,sedan
1,64,154,238,suv
263,53,416,226,microbus
156,36,297,164,sedan
171,64,311,196,sedan
195,123,371,301,sedan
235,78,393,244,sedan
238,125,400,297,sedan
147,63,277,200,sedan
77,55,214,187,sedan
201,84,365,258,sedan
219,84,387,250,sedan
112,40,254,170,sedan
220,76,372,229,sedan
164,59,311,195,sedan
162,60,311,193,sedan
164,59,310,194,sedan
139,31,292,193,suv
200,47,338,173,sedan
129,53,271,186,sedan
155,64,312,227,sedan
209,37,351,173,sedan
159,45,303,181,sedan
173,39,310,174,sedan
250,87,400,230,sedan
250,86,402,232,sedan
182,88,356,249,sedan
88,80,231,221,sedan
89,80,231,223,sedan
246,124,411,292,sedan
181,32,313,154,sedan
133,80,301,242,sedan
185,89,340,240,sedan
186,87,339,238,sedan
192,72,365,239,sedan
188,60,332,205,sedan
159,41,294,174,sedan
131,51,288,198,sedan
128,23,258,141,sedan
113,85,286,246,sedan
116,82,285,246,sedan
238,106,400,264,sedan
254,119,401,284,sedan
150,50,283,180,sedan
150,49,284,179,sedan
189,66,333,210,sedan
189,66,334,209,sedan
186,67,333,210,sedan
207,72,353,202,sedan
153,55,294,190,sedan
153,48,291,179,sedan
170,75,322,225,sedan
178,54,318,202,sedan
250,44,395,191,sedan
245,103,416,274,sedan
249,120,415,286,sedan
244,75,389,223,sedan
118,40,253,168,sedan
186,36,314,161,sedan
185,35,315,159,sedan
199,70,347,220,sedan
198,71,347,220,sedan
204,96,367,255,sedan
183,23,318,150,sedan
185,24,318,148,sedan
211,60,354,195,sedan
192,79,343,228,sedan
154,38,279,154,sedan
209,46,350,196,suv
249,64,399,233,suv
248,64,397,232,suv
216,86,378,256,sedan
195,68,325,211,sedan
196,69,325,211,sedan
195,69,323,211,sedan
236,63,383,205,sedan
236,64,384,205,sedan
125,26,254,152,sedan
239,99,416,276,sedan
136,43,270,162,sedan
202,94,359,256,sedan
202,94,359,262,sedan
157,61,318,229,sedan
173,89,345,262,sedan
232,71,394,230,sedan
151,51,295,188,sedan
157,48,295,175,sedan
156,48,293,172,sedan
157,48,294,175,sedan
189,58,332,194,sedan
173,49,317,195,sedan
239,68,379,207,sedan
187,85,346,234,sedan
153,29,283,144,sedan
154,28,284,145,sedan
154,28,283,146,sedan
125,39,277,179,sedan
249,98,404,239,sedan
123,49,268,182,sedan
132,28,268,154,sedan
48,81,204,223,sedan
191,11,316,127,sedan
125,44,262,180,sedan
214,80,364,218,sedan
111,65,259,212,sedan
256,105,409,262,sedan
171,67,309,200,sedan
171,67,310,201,sedan
172,71,310,202,sedan
170,69,309,200,sedan
171,69,308,200,sedan
171,68,309,200,sedan
234,75,389,225,sedan
235,76,389,225,sedan
198,45,333,176,sedan
126,56,259,184,sedan
194,41,341,204,sedan
125,60,261,193,sedan
124,60,260,193,sedan
245,66,395,204,sedan
154,42,300,174,sedan
185,54,327,189,sedan
180,48,323,187,sedan
180,48,323,189,sedan
127,18,258,138,sedan
225,26,377,180,microbus
238,72,376,200,sedan
168,44,309,177,sedan
167,44,309,178,sedan
250,71,387,208,sedan
249,72,387,208,sedan
249,71,388,210,sedan
0,76,166,270,microbus
164,30,322,195,microbus
163,30,321,196,microbus
157,14,287,133,sedan
261,77,405,215,sedan
232,65,383,204,sedan
222,38,361,173,sedan
253,89,405,239,sedan
253,88,405,237,sedan
181,69,324,212,sedan
182,69,325,215,sedan
185,66,326,200,sedan
186,69,326,200,sedan
185,69,326,198,sedan
218,55,350,182,sedan
168,78,331,227,sedan
158,16,292,137,sedan
157,17,291,139,sedan
204,44,341,164,sedan
246,110,407,262,sedan
163,21,294,143,sedan
185,82,339,224,sedan
186,82,339,225,sedan
203,71,345,204,sedan
258,88,410,239,sedan
231,47,377,185,sedan
165,55,308,193,sedan
165,53,307,191,sedan
248,28,383,158,sedan
229,82,376,222,sedan
252,90,415,261,sedan
251,90,415,263,sedan
177,37,324,174,sedan
221,72,364,206,sedan
181,51,321,179,sedan
126,30,265,152,sedan
126,28,264,152,sedan
158,70,324,232,sedan
191,52,332,177,sedan
213,47,354,169,sedan
255,96,403,245,sedan
235,60,409,259,microbus
168,62,312,202,sedan
167,62,311,201,sedan
167,61,313,201,sedan
200,73,375,238,sedan
179,75,345,243,sedan
150,15,275,132,sedan
152,16,275,132,sedan
166,39,303,166,sedan
227,108,389,261,sedan
116,5,246,134,suv
116,5,247,132,suv
218,72,367,209,sedan
52,66,200,196,sedan
253,118,416,283,sedan
112,78,264,220,sedan
47,94,214,259,sedan
224,57,368,210,sedan
185,87,333,240,sedan
126,69,275,204,sedan
203,39,347,179,sedan
205,67,344,197,sedan
168,96,331,265,sedan
149,45,290,177,sedan
179,80,333,221,sedan
210,39,373,220,microbus
121,46,274,207,sedan
88,57,230,191,sedan
120,10,248,126,sedan
224,109,391,283,sedan
222,108,389,283,sedan
242,115,398,272,sedan
225,47,357,168,sedan
184,55,319,186,sedan
157,33,290,153,sedan
199,77,358,235,sedan
199,58,332,184,sedan
219,47,354,181,sedan
208,50,361,219,suv
207,51,361,222,suv
182,38,309,156,sedan
217,85,363,233,sedan
1,91,159,237,sedan
238,71,379,220,sedan
173,61,315,200,sedan
210,56,344,183,sedan
131,55,268,179,sedan
170,62,309,191,sedan
159,119,321,288,sedan
159,119,322,292,sedan
220,66,376,219,sedan
186,15,341,191,suv
176,80,326,235,sedan
177,78,325,234,sedan
186,84,335,225,sedan
187,86,333,227,sedan
212,96,376,260,sedan
165,55,304,186,sedan
233,91,378,237,sedan
181,60,314,185,sedan
163,48,307,189,sedan
84,26,235,183,suv
223,64,384,215,sedan
254,98,412,250,sedan
218,57,355,183,sedan
176,42,311,175,sedan
194,69,346,212,sedan
181,67,320,204,sedan
160,65,314,228,sedan
160,65,315,229,sedan
126,45,257,173,sedan
170,121,341,287,sedan
202,55,342,193,sedan
201,55,343,191,sedan
201,53,343,192,sedan
163,69,308,207,sedan
220,41,381,213,microbus
146,22,275,144,sedan
227,55,382,200,sedan
254,103,416,291,sedan
199,48,343,184,sedan
85,56,220,184,sedan
51,79,201,227,sedan
131,67,295,237,sedan
197,74,340,209,sedan
195,35,331,164,sedan
195,35,330,163,sedan
23,84,167,220,sedan
212,41,344,159,sedan
215,80,370,220,sedan
258,70,401,211,sedan
205,41,333,157,sedan
192,111,356,280,sedan
191,109,356,285,sedan
217,77,378,234,sedan
245,76,392,210,sedan
158,50,298,186,sedan
159,50,297,182,sedan
208,73,353,211,sedan
204,66,353,201,sedan
200,56,338,191,sedan
226,42,361,190,sedan
144,107,300,282,sedan
202,47,325,184,sedan
223,81,395,243,sedan
177,94,345,256,sedan
221,46,371,190,sedan
60,116,244,301,sedan
241,71,410,236,sedan
259,71,413,209,sedan
260,72,413,209,sedan
207,68,341,205,sedan
168,78,317,209,sedan
244,74,386,213,sedan
147,76,273,204,sedan
149,23,278,143,sedan
183,52,319,174,sedan
210,96,368,250,sedan
164,24,303,152,sedan
154,30,282,145,sedan
255,83,401,224,sedan
256,84,401,224,sedan
255,84,401,223,sedan
241,110,407,272,sedan
159,101,328,270,sedan
207,25,332,139,sedan
131,51,266,173,sedan
189,5,335,161,microbus
254,96,404,253,sedan
254,97,404,248,sedan
30,112,188,279,sedan
170,62,313,198,sedan
170,62,312,197,sedan
171,62,313,197,sedan
149,27,282,157,sedan
268,69,413,200,sedan
95,40,244,186,sedan
227,75,366,205,sedan
225,80,379,238,sedan
150,44,289,172,sedan
189,55,336,184,sedan
208,37,354,173,sedan
213,55,350,179,sedan
117,58,256,189,sedan
117,58,257,191,sedan
118,58,255,190,sedan
140,53,277,184,sedan
122,69,265,201,sedan
250,50,389,173,sedan
266,85,411,232,sedan
207,86,355,226,sedan
206,84,355,229,sedan
170,38,300,164,sedan
172,48,315,180,sedan
207,63,347,200,sedan
208,62,347,200,sedan
159,91,308,245,sedan
158,92,309,245,sedan
158,91,308,244,sedan
138,87,284,232,sedan
137,87,285,232,sedan
241,84,392,222,sedan
220,103,379,258,sedan
149,50,290,184,sedan
231,46,361,168,sedan
158,84,330,246,sedan
259,69,406,202,sedan
180,51,321,197,sedan
163,41,305,171,sedan
162,18,291,151,suv
162,19,290,152,suv
162,17,290,152,suv
162,56,302,187,sedan
162,56,302,187,sedan
242,100,403,270,sedan
176,53,318,191,sedan
158,19,287,143,sedan
248,81,396,219,sedan
249,80,396,217,sedan
249,35,400,178,sedan
173,67,311,198,sedan
177,73,340,242,sedan
138,11,266,128,sedan
138,10,266,127,sedan
175,58,318,184,sedan
132,2,276,152,microbus
131,1,276,151,microbus
202,53,340,175,sedan
209,31,346,161,sedan
246,63,390,199,sedan
246,63,391,205,sedan
246,62,372,195,sedan
196,60,335,179,sedan
264,134,416,297,sedan
218,85,360,233,sedan
154,46,286,175,sedan
154,96,318,261,sedan
234,53,381,200,sedan
212,85,368,229,sedan
211,64,346,193,sedan
204,97,359,242,sedan
189,63,345,211,sedan
198,55,336,181,sedan
241,78,390,229,sedan
218,86,364,226,sedan
173,56,303,176,sedan
134,38,266,159,sedan
192,103,358,270,sedan
191,22,331,156,sedan
199,64,339,199,sedan
188,94,366,272,sedan
241,62,389,202,sedan
213,26,354,156,sedan
192,38,339,173,sedan
167,50,305,181,sedan
234,116,403,289,sedan
177,50,325,193,sedan
161,65,294,199,sedan
160,65,294,200,sedan
190,66,332,207,sedan
153,75,291,222,sedan
167,40,297,163,sedan
207,27,354,178,suv
132,74,282,216,sedan
128,4,276,161,microbus
209,97,354,251,sedan
144,48,275,171,sedan
219,48,364,189,sedan
166,39,300,167,sedan
166,40,300,168,sedan
166,39,300,166,sedan
225,56,357,184,sedan
202,53,342,197,sedan
199,64,342,201,sedan
201,64,342,200,sedan
190,58,345,205,sedan
235,95,392,254,sedan
177,62,311,199,sedan
177,62,311,198,sedan
248,73,396,218,sedan
152,69,289,197,sedan
123,32,249,146,sedan
112,43,276,222,microbus
